-0.028
-0.049
-0.035
-0.035
-0.056
-0.07
-0.07
-0.099
-0.077
-0.056
-0.077
-0.063
-0.049
-0.021
-0.035
-0.049
-0.077
0.197
0.662
1.331
1.598
1.148
0.268
-0.042
-0.056
-0.056
-0.084
-0.084
-0.092
-0.099
-0.106
-0.106
-0.113
-0.063
-0.084
-0.063
-0.063
-0.056
-0.106
-0.056
-0.049
-0.063
-0.056
-0.049
-0.042
-0.014
0.035
0.049
0.092
0.134
0.169
0.218
0.239
0.183
0.141
0.077
0.042
-0.028
-0.021
-0.049
-0.042
-0.092
-0.092
-0.12
-0.106
-0.099
-0.127
-0.106
-0.127
-0.113
-0.127
-0.084
-0.084
-0.092
-0.084
-0.077
-0.084
-0.049
-0.106
-0.12
0.056
0.444
1.098
1.542
1.492
0.514
-0.049
-0.148
-0.113
-0.127
-0.12
-0.113
-0.148
-0.141
-0.148
-0.155
-0.134
-0.12
-0.134
-0.141
-0.155
-0.148
-0.176
-0.134
-0.134
-0.106
-0.092
-0.084
-0.049
-0.049
0.007
0.021
0.07
0.106
0.155
0.169
0.141
0.113
0.042
-0.007
-0.07
-0.092
-0.12
-0.113
-0.12
-0.12
-0.134
-0.141
-0.141
-0.148
-0.127
-0.155
-0.148
-0.155
-0.155
-0.162
-0.148
-0.12
-0.148
-0.134
-0.155
-0.155
-0.169
-0.148
-0.162
-0.176
-0.183
-0.176
-0.204
-0.197
-0.176
-0.204
-0.19
-0.211
-0.197
-0.218
-0.19
-0.204
-0.197
-0.183
-0.204
-0.197
-0.218
-0.19
-0.218
-0.232
-0.239
-0.232
-0.246
-0.218
-0.225
-0.232
-0.239
-0.232
-0.246
-0.232
-0.183
-0.232
-0.197
-0.225
-0.204
-0.218
-0.204
-0.204
-0.225
-0.225
-0.225
-0.239
-0.204
-0.197
-0.204
-0.204
-0.211
-0.197
-0.211
-0.148
-0.197
-0.176
-0.197
-0.183
-0.19
-0.19
-0.176
-0.19
-0.197
-0.197
-0.19
-0.176
-0.162
-0.162
-0.155
-0.148
-0.148
-0.155
-0.127
-0.148
-0.127
-0.141
-0.12
-0.134
-0.084
-0.063
-0.127
-0.141
0.014
0.331
0.852
1.38
1.415
0.725
0.099
-0.099
-0.106
-0.07
-0.106
-0.113
-0.134
-0.127
-0.148
-0.113
-0.127
-0.113
-0.113
-0.113
-0.106
-0.092
-0.084
-0.056
-0.056
-0.042
-0.049
0
0.007
0.042
0.049
0.099
0.113
0.211
0.26
0.303
0.359
0.373
0.352
0.317
0.275
0.197
0.148
0.12
0.063
0.063
0.049
0.028
0.021
0.021
0.014
0.021
0.049
0.035
0.056
0.042
0.049
0.021
0.063
0.028
0.042
0.028
0.028
0.014
0.028
0.021
0.014
0
0
-0.014
0.014
0
0.014
0
0.014
-0.014
0.014
-0.014
-0.014
-0.028
0
-0.049
0.028
-0.014
-0.007
-0.028
-0.021
-0.028
0
-0.007
-0.028
-0.035
-0.035
-0.042
-0.028
-0.021
-0.035
-0.028
-0.049
-0.063
-0.035
-0.042
-0.042
-0.028
-0.021
-0.021
0.014
0.007
0.021
-0.007
0.028
-0.021
0.042
-0.014
0
-0.028
-0.021
-0.042
0.007
-0.021
0.007
-0.035
-0.077
0
0.331
0.817
1.415
1.633
1.084
0.303
0.021
-0.021
-0.014
-0.021
-0.028
-0.042
-0.028
-0.049
-0.056
-0.063
-0.042
-0.035
0
-0.021
-0.007
-0.007
0.007
-0.007
0.021
0.007
0.028
0.035
0.063
0.106
0.127
0.148
0.183
0.197
0.218
0.289
0.303
0.317
0.26
0.204
0.113
0.113
0.035
0.042
0.014
0.021
-0.007
0.035
-0.007
0.014
0.007
-0.007
-0.021
0.007
0.007
0.021
0.021
0.007
0.035
0.028
0.028
0.021
0.021
0
0.035
0.014
0.028
0.007
0
-0.007
0.021
0
0.007
-0.007
0
0.014
0.021
0.028
0.014
0
-0.007
0.007
-0.014
-0.014
-0.028
-0.028
-0.021
0.014
-0.021
0.007
0.007
0.021
0.007
0.035
0.014
0.028
0.014
0.021
0.021
0.028
-0.007
-0.014
-0.028
-0.035
-0.014
-0.021
-0.035
-0.021
-0.021
-0.042
0.007
-0.007
0.021
0
0.014
-0.028
0.028
-0.035
-0.014
-0.042
-0.035
-0.07
-0.014
-0.021
-0.014
-0.035
-0.07
0.049
0.415
0.943
1.478
1.542
0.894
0.155
-0.056
-0.084
-0.07
-0.07
-0.049
-0.084
-0.028
-0.056
-0.056
-0.056
-0.049
-0.056
-0.042
-0.028
-0.042
-0.049
-0.056
-0.063
-0.042
-0.021
-0.028
-0.007
0.014
0.049
0.113
0.148
0.183
0.225
0.289
0.324
0.338
0.345
0.239
0.176
0.092
0.042
-0.014
-0.021
-0.035
-0.042
-0.042
-0.042
-0.042
-0.021
-0.021
-0.021
-0.021
-0.007
-0.042
-0.028
-0.035
-0.042
-0.049
-0.063
-0.07
-0.07
-0.007
-0.042
-0.014
-0.042
-0.014
-0.035
-0.007
-0.014
-0.014
-0.028
-0.028
-0.042
-0.028
-0.028
-0.049
-0.049
-0.063
-0.092
-0.077
-0.049
-0.042
-0.035
-0.021
-0.028
-0.035
0
-0.035
-0.021
-0.035
-0.021
-0.042
-0.021
-0.007
-0.021
-0.035
-0.056
-0.056
-0.056
-0.035
-0.035
-0.042
-0.035
-0.042
-0.042
-0.028
-0.042
-0.049
-0.063
-0.042
-0.07
-0.028
-0.042
-0.056
-0.063
-0.042
-0.049
-0.014
0
-0.063
-0.049
0.148
0.542
1.084
1.598
1.471
0.662
0.021
-0.113
-0.099
-0.021
-0.035
-0.035
-0.077
-0.07
-0.092
-0.042
-0.042
-0.063
-0.07
-0.07
-0.077
-0.07
-0.056
-0.056
-0.056
-0.049
-0.042
-0.028
0.028
0.056
0.092
0.113
0.162
0.176
0.275
0.275
0.324
0.303
0.268
0.19
0.148
0.084
0.035
0.014
-0.014
-0.021
-0.021
-0.014
-0.021
-0.035
-0.014
-0.007
0.007
0.035
0.021
0.021
0
0.007
-0.028
0.021
-0.021
-0.014
-0.021
-0.028
-0.028
-0.014
-0.007
-0.014
-0.014
-0.035
-0.042
-0.007
0.007
0
0
0
-0.014
-0.021
0
-0.021
-0.014
-0.042
-0.035
-0.07
-0.042
-0.063
-0.056
-0.07
-0.092
